2019-09-29 19:24:33.832734,297,14.3,1e-10,13.135541920243014,2.3754152823920267e-23,1.5225865915115582e-11,862712307692.3077,1.1591349643253923e-12
0,0,0,0
-5.535469038868658e-09,-6.677514098711468e-09,-1.219705282442999e-08,1.0000019616130166e-06
-9.579052994570115e-09,-4.4174203138784685e-09,-7.65284460744996e-09,2.000003923226033e-06
-1.2467807882968294e-08,-1.6391483533941118e-08,-1.5207980100577622e-08,3.0000058848390495e-06
-1.6451797131775416e-08,-6.568421216488029e-09,-2.32129776319096e-08,4.000007846452066e-06
2.683257977770829e-09,-1.053528163812117e-08,-2.848859637797328e-08,5.000009808065083e-06
4.306152431767477e-09,-1.8606171777758476e-08,-1.557397020058854e-08,6.0000117696781e-06
1.1290978334314462e-08,-2.5005040575686542e-08,-1.7500883825040122e-08,7.000013731291117e-06
1.1024832062198793e-08,-3.028811515634962e-08,-1.7938718911017904e-08,8.000015692904133e-06
1.675601043906026e-08,-3.2464662128902015e-08,-1.705568736532614e-08,9.00001765451715e-06
2.2091407004915613e-08,-2.969395923379234e-08,-2.2015088083110314e-08,1.0000019616130166e-05
2.4296396394203405e-08,-3.198652223698568e-08,-2.536773066008821e-08,1.1000021577743183e-05
2.0094902610103317e-08,-2.5705593806871096e-08,-3.829463748130276e-08,1.20000235393562e-05
3.228846337545217e-08,-1.1138726906041461e-08,-4.243140599469428e-08,1.3000025500969216e-05
3.8829851711227526e-08,-1.4245999907730357e-08,-4.7313700619500005e-08,1.4000027462582233e-05
4.4567129528637454e-08,-6.66332458796782e-09,-4.688779338507867e-08,1.500002942419525e-05
5.745610323034034e-08,-1.3586601489010464e-08,-3.3916244707802816e-08,1.6000031385808265e-05
5.425185605840463e-08,-1.4740215297871746e-08,-2.7097171122829928e-08,1.700003334742128e-05
6.18244214030251e-08,-1.5234843487607423e-08,-2.530355051169506e-08,1.8000035309034295e-05
5.4987880125178556e-08,-3.7165085899511882e-09,-2.3599677111397825e-08,1.900003727064731e-05
6.07531638978501e-08,3.504129523986562e-09,-2.3125594287168698e-08,2.0000039232260325e-05
7.297070931247121e-08,1.5564529300201641e-09,-9.838482955297037e-09,2.100004119387334e-05
7.997753719563343e-08,1.8711198243990367e-09,-1.0463741686384346e-08,2.2000043155486356e-05
6.35790416584976e-08,5.654100070975594e-10,-9.572115573596392e-09,2.300004511709937e-05
7.550501051494939e-08,-1.7270944838510634e-09,-2.181228526295327e-09,2.4000047078712386e-05
7.666426733337382e-08,9.710245940700644e-10,-5.08568877923207e-09,2.50000490403254e-05
6.408203982975918e-08,-9.552226840053749e-10,2.9366576117075034e-09,2.6000051001938416e-05
7.557846856361772e-08,1.1020495636340426e-08,1.0441277339205083e-08,2.700005296355143e-05
7.286667645844171e-08,2.1172645861991076e-08,1.247553378607221e-08,2.8000054925164446e-05
7.688537571693152e-08,2.3856394934530354e-08,1.9944187203763172e-08,2.900005688677746e-05
8.87264180291817e-08,2.3972996486322035e-08,2.226789676284318e-08,3.0000058848390476e-05
9.422389063312862e-08,1.8003092552858155e-08,1.724421731590544e-08,3.100006081000349e-05
9.28140264635806e-08,2.1752862373175233e-08,1.3040227626338757e-08,3.200006277161651e-05
9.293536577822279e-08,3.124411909199345e-08,5.3583129426795694e-09,3.300006473322953e-05
9.233689481643129e-08,3.84464631273061e-08,1.6347838676975085e-09,3.400006669484255e-05
1.1277208940059608e-07,3.8859074090584636e-08,2.1305029566217245e-09,3.5000068656455565e-05
1.0885078962471776e-07,3.087555390205315e-08,-8.286343503398621e-09,3.6000070618068584e-05
1.1658667821810694e-07,1.591337947680203e-08,-2.3212414795897392e-10,3.70000725796816e-05
1.0931525830855612e-07,1.0292796317154389e-08,3.464574205204996e-09,3.800007454129462e-05
1.0211154563176192e-07,7.445617053596233e-09,1.5073634459381598e-08,3.900007650290764e-05
9.969731835001433e-08,7.87285706037834e-09,1.964713006528163e-08,4.000007846452066e-05
9.626071449534607e-08,-2.0905484068033755e-09,2.226394251910773e-08,4.1000080426133676e-05
1.0275970902136874e-07,-1.611197092076375e-09,3.365429001102921e-08,4.2000082387746694e-05
8.695355068177104e-08,-1.3161687668915713e-08,3.967536682245535e-08,4.300008434935971e-05
7.16653780601143e-08,-4.311565577796922e-09,3.959503392928468e-08,4.400008631097273e-05
8.458101922362714e-08,-7.336238233757077e-09,3.749730516994083e-08,4.500008827258575e-05
9.291415069448439e-08,-1.2242450928557624e-08,4.0302480359438934e-08,4.600009023419877e-05
1.0223543644052485e-07,-1.2841824661909137e-08,4.199600908902947e-08,4.700009219581179e-05
1.0171729803883522e-07,-1.7675985682226714e-09,3.792208434611351e-08,4.8000094157424805e-05
1.1602898377867518e-07,7.370771587673955e-09,4.296130068749175e-08,4.9000096119037824e-05
1.2956144871718146e-07,-1.3785949442428207e-09,4.234168821064648e-08,5.000009808065084e-05
1.247702614964942e-07,-1.5631493383368809e-09,4.180274662020063e-08,5.100010004226386e-05
1.159438075810772e-07,-2.4448568316744666e-10,4.513801417177518e-08,5.200010200387688e-05
1.2504612721043676e-07,8.838169007118402e-09,4.729022762602205e-08,5.30001039654899e-05
1.2556882874504924e-07,-4.108009708040951e-09,3.9717553998769614e-08,5.4000105927102916e-05
1.2368943140773513e-07,-5.126604492064708e-09,4.383346353787653e-08,5.5000107888715935e-05
1.1449488991566667e-07,-1.9434600201331776e-09,3.686331663737292e-08,5.600010985032895e-05
1.1529685733836027e-07,-1.5244472716758235e-09,2.870326454506021e-08,5.700011181194197e-05
1.1469277573710714e-07,-6.073293481249346e-09,3.2801268206976805e-08,5.800011377355499e-05
1.269331534804174e-07,6.572353823977433e-09,2.9302254090613995e-08,5.900011573516801e-05
1.2770740567578764e-07,6.549512836524964e-09,1.8348778787928034e-08,6.000011769678103e-05
1.1962920500028542e-07,1.2731545745321504e-08,1.6862342454429496e-08,6.1000119658394045e-05
1.1220101920662874e-07,1.3410870079894283e-08,2.023961385787466e-08,6.200012162000706e-05
1.0703500147895885e-07,1.2933644174223376e-08,2.3922301937651736e-08,6.300012358162008e-05
1.0428524537156107e-07,1.2869171323403839e-08,2.960934415009885e-08,6.400012554323309e-05
1.0537608173129805e-07,-7.862741286150685e-10,2.9495679942566946e-08,6.50001275048461e-05
9.705827628739689e-08,-9.27686657902755e-09,3.693182194058518e-08,6.600012946645911e-05
1.0841056245541498e-07,-6.5002825610331e-09,4.554382588638673e-08,6.700013142807212e-05
1.0692756167435324e-07,5.4987962501324495e-09,5.0291712434160646e-08,6.800013338968513e-05
1.0881793173008294e-07,1.1672125774931928e-08,6.081038963433582e-08,6.900013535129815e-05
1.0685064253121246e-07,5.329738230497756e-09,6.912487914386016e-08,7.000013731291116e-05
1.1112291592379834e-07,-2.0226707045636814e-09,7.255532004982294e-08,7.100013927452417e-05
1.1627355959821946e-07,-1.5019769465477027e-08,8.217381078821189e-08,7.200014123613718e-05
1.17025270814377e-07,-1.6268814322388752e-08,9.447630202587947e-08,7.300014319775019e-05
1.0082073422782374e-07,-8.388997880625226e-09,8.643453751935695e-08,7.40001451593632e-05
1.0677893627498988e-07,-1.378479868054526e-08,8.11754712055981e-08,7.500014712097622e-05
1.0690233401902945e-07,-1.6789688361746526e-08,9.35445896506557e-08,7.600014908258923e-05
1.0207272180699282e-07,-2.3059670731167218e-08,9.539984341488332e-08,7.700015104420224e-05
9.479947195393539e-08,-3.0787415039772193e-08,9.417152520634541e-08,7.800015300581525e-05
9.79223653190453e-08,-2.0813342056285107e-08,9.955009575846209e-08,7.900015496742826e-05
8.839848274215186e-08,-2.6913704284109128e-08,1.0981133772460999e-07,8.000015692904127e-05
9.411438538364458e-08,-2.5760009805024355e-08,1.1802310949935676e-07,8.100015889065429e-05
9.122898682785943e-08,-3.2959560975029066e-08,1.219226216237605e-07,8.20001608522673e-05
8.346374905363967e-08,-2.8586424378818897e-08,1.1658424357841436e-07,8.300016281388031e-05
8.319012786554867e-08,-3.096406084635409e-08,1.1706540344026874e-07,8.400016477549332e-05
8.400717731085128e-08,-4.171152061942238e-08,1.1019907252922936e-07,8.500016673710633e-05
8.27865673968183e-08,-5.27923074083223e-08,9.981145518626161e-08,8.600016869871934e-05
7.524917994005412e-08,-6.885186859669158e-08,1.0569600058880486e-07,8.700017066033236e-05
7.16624899823956e-08,-6.635729933548608e-08,1.0452118834751351e-07,8.800017262194537e-05
8.052732646264152e-08,-5.666557767266834e-08,1.1170015667048245e-07,8.900017458355838e-05
6.598951947121737e-08,-6.20552281801072e-08,1.0312935641855085e-07,9.000017654517139e-05
6.662066890143337e-08,-6.067553586079101e-08,1.0054559416379043e-07,9.10001785067844e-05
6.896114774009518e-08,-6.007567257073717e-08,1.0241166041664405e-07,9.200018046839741e-05
6.540049291395913e-08,-5.8106335128957823e-08,9.669467693667032e-08,9.300018243001043e-05
5.51908490509796e-08,-5.8354530816168553e-08,8.883695749491023e-08,9.400018439162344e-05
4.768660102950816e-08,-4.333638031876523e-08,9.550677921683676e-08,9.500018635323645e-05
5.7280698759486095e-08,-4.275149974282187e-08,9.306763044896385e-08,9.600018831484946e-05
5.363505973876431e-08,-2.819112666873652e-08,9.998173912450549e-08,9.700019027646247e-05
6.242751227036434e-08,-3.2184637889779696e-08,1.1314968206330428e-07,9.800019223807548e-05
4.9591564461039654e-08,-3.924359855539625e-08,1.1607818156378465e-07,9.90001941996885e-05
4.671105868553142e-08,-4.110158607559728e-08,1.1977880593574799e-07,0.00010000019616130151
4.867329296143626e-08,-4.277708627795445e-08,1.157967203950554e-07,0.00010100019812291452
